filename,tumor_type,split
Tr-gl_0230.jpg,glioma,train,train/glioma/Tr-gl_0230.jpg
G_804_DA_.jpg,glioma,train,train/glioma/G_804_DA_.jpg
G_716_VF_.jpg,glioma,train,train/glioma/G_716_VF_.jpg
Tr-gl_0556.jpg,glioma,train,train/glioma/Tr-gl_0556.jpg
G_830_BR_.jpg,glioma,train,train/glioma/G_830_BR_.jpg
Tr-gl_0218.jpg,glioma,train,train/glioma/Tr-gl_0218.jpg
Tr-gl_1106.jpg,glioma,train,train/glioma/Tr-gl_1106.jpg
G_882.jpg,glioma,train,train/glioma/G_882.jpg
G_820_BR_.jpg,glioma,train,train/glioma/G_820_BR_.jpg
G_896.jpg,glioma,train,train/glioma/G_896.jpg
Tr-gl_1112.jpg,glioma,train,train/glioma/Tr-gl_1112.jpg
gg (551).jpg,glioma,train,train/glioma/gg (551).jpg
Tr-gl_0581.jpg,glioma,train,train/glioma/Tr-gl_0581.jpg
Te-gl_0248.jpg,glioma,train,train/glioma/Te-gl_0248.jpg
G_869.jpg,glioma,train,train/glioma/G_869.jpg
gg (382).jpg,glioma,train,train/glioma/gg (382).jpg
Tr-gl_0595.jpg,glioma,train,train/glioma/Tr-gl_0595.jpg
G_880_SP_.jpg,glioma,train,train/glioma/G_880_SP_.jpg
G_841.jpg,glioma,train,train/glioma/G_841.jpg
image(11).jpg,glioma,train,train/glioma/image(11).jpg
Te-gl_0260.jpg,glioma,train,train/glioma/Te-gl_0260.jpg
G_855.jpg,glioma,train,train/glioma/G_855.jpg
G_890_SP_.jpg,glioma,train,train/glioma/G_890_SP_.jpg
Te-gl_0089.jpg,glioma,train,train/glioma/Te-gl_0089.jpg
G_708_RO_.jpg,glioma,train,train/glioma/G_708_RO_.jpg
Tr-gl_0998.jpg,glioma,train,train/glioma/Tr-gl_0998.jpg
G_718_RO_.jpg,glioma,train,train/glioma/G_718_RO_.jpg
gg (443).jpg,glioma,train,train/glioma/gg (443).jpg
Tr-gl_0032.jpg,glioma,train,train/glioma/Tr-gl_0032.jpg
G_839_SP_.jpg,glioma,train,train/glioma/G_839_SP_.jpg
gg (506).jpg,glioma,train,train/glioma/gg (506).jpg
G_829_SP_.jpg,glioma,train,train/glioma/G_829_SP_.jpg
G_782_HF_.jpg,glioma,train,train/glioma/G_782_HF_.jpg
G_745_BR_.jpg,glioma,train,train/glioma/G_745_BR_.jpg
G_755_BR_.jpg,glioma,train,train/glioma/G_755_BR_.jpg
G_792_HF_.jpg,glioma,train,train/glioma/G_792_HF_.jpg
Tr-gl_0797.jpg,glioma,train,train/glioma/Tr-gl_0797.jpg
G_761_DA_.jpg,glioma,train,train/glioma/G_761_DA_.jpg
G_889_BR_.jpg,glioma,train,train/glioma/G_889_BR_.jpg
Te-gl_0076.jpg,glioma,train,train/glioma/Te-gl_0076.jpg
G_873_VF_.jpg,glioma,train,train/glioma/G_873_VF_.jpg
Tr-gl_0967.jpg,glioma,train,train/glioma/Tr-gl_0967.jpg
Tr-gl_0973.jpg,glioma,train,train/glioma/Tr-gl_0973.jpg
G_771_DA_.jpg,glioma,train,train/glioma/G_771_DA_.jpg
G_863_VF_.jpg,glioma,train,train/glioma/G_863_VF_.jpg
Te-gl_0062.jpg,glioma,train,train/glioma/Te-gl_0062.jpg
Tr-gl_0152.jpg,glioma,train,train/glioma/Tr-gl_0152.jpg
G_811_VF_.jpg,glioma,train,train/glioma/G_811_VF_.jpg
gg (455).jpg,glioma,train,train/glioma/gg (455).jpg
Tr-gl_0634.jpg,glioma,train,train/glioma/Tr-gl_0634.jpg
G_713_DA_.jpg,glioma,train,train/glioma/G_713_DA_.jpg
Tr-gl_0620.jpg,glioma,train,train/glioma/Tr-gl_0620.jpg
G_801_VF_.jpg,glioma,train,train/glioma/G_801_VF_.jpg
Tr-gl_0146.jpg,glioma,train,train/glioma/Tr-gl_0146.jpg
G_727_BR_.jpg,glioma,train,train/glioma/G_727_BR_.jpg
Tr-gl_0608.jpg,glioma,train,train/glioma/Tr-gl_0608.jpg
G_737_BR_.jpg,glioma,train,train/glioma/G_737_BR_.jpg
gg (510).jpg,glioma,train,train/glioma/gg (510).jpg
Tr-gl_1264.jpg,glioma,train,train/glioma/Tr-gl_1264.jpg
Tr-gl_0191.jpg,glioma,train,train/glioma/Tr-gl_0191.jpg
gg (639).jpg,glioma,train,train/glioma/gg (639).jpg
Tr-gl_0185.jpg,glioma,train,train/glioma/Tr-gl_0185.jpg
Te-gl_0102.jpg,glioma,train,train/glioma/Te-gl_0102.jpg
G_797_SP_.jpg,glioma,train,train/glioma/G_797_SP_.jpg
Tr-gl_0813.jpg,glioma,train,train/glioma/Tr-gl_0813.jpg
G_787_SP_.jpg,glioma,train,train/glioma/G_787_SP_.jpg
Tr-gl_0807.jpg,glioma,train,train/glioma/Tr-gl_0807.jpg
Te-gl_0116.jpg,glioma,train,train/glioma/Te-gl_0116.jpg
Tr-gl_0436.jpg,glioma,train,train/glioma/Tr-gl_0436.jpg
G_712.jpg,glioma,train,train/glioma/G_712.jpg
Tr-gl_0350.jpg,glioma,train,train/glioma/Tr-gl_0350.jpg
gg (402).jpg,glioma,train,train/glioma/gg (402).jpg
Tr-gl_0344.jpg,glioma,train,train/glioma/Tr-gl_0344.jpg
G_87_RO_.jpg,glioma,train,train/glioma/G_87_RO_.jpg
G_706.jpg,glioma,train,train/glioma/G_706.jpg
Tr-gl_0422.jpg,glioma,train,train/glioma/Tr-gl_0422.jpg
gg (547).jpg,glioma,train,train/glioma/gg (547).jpg
Tr-gl_1072.jpg,glioma,train,train/glioma/Tr-gl_1072.jpg
Tr-gl_1066.jpg,glioma,train,train/glioma/Tr-gl_1066.jpg
Tr-gl_0378.jpg,glioma,train,train/glioma/Tr-gl_0378.jpg
G_852_BR_.jpg,glioma,train,train/glioma/G_852_BR_.jpg
Tr-gl_0393.jpg,glioma,train,train/glioma/Tr-gl_0393.jpg
gg (394).jpg,glioma,train,train/glioma/gg (394).jpg
G_885_HF_.jpg,glioma,train,train/glioma/G_885_HF_.jpg
Tr-gl_0387.jpg,glioma,train,train/glioma/Tr-gl_0387.jpg
G_842_BR_.jpg,glioma,train,train/glioma/G_842_BR_.jpg
Tr-gl_1099.jpg,glioma,train,train/glioma/Tr-gl_1099.jpg
G_759_HF_.jpg,glioma,train,train/glioma/G_759_HF_.jpg
G_876_DA_.jpg,glioma,train,train/glioma/G_876_DA_.jpg
G_764_VF_.jpg,glioma,train,train/glioma/G_764_VF_.jpg
G_866_DA_.jpg,glioma,train,train/glioma/G_866_DA_.jpg
G_749_HF_.jpg,glioma,train,train/glioma/G_749_HF_.jpg
G_774_VF_.jpg,glioma,train,train/glioma/G_774_VF_.jpg
gg (496).jpg,glioma,train,train/glioma/gg (496).jpg
G_780_VF_.jpg,glioma,train,train/glioma/G_780_VF_.jpg
G_882_DA_.jpg,glioma,train,train/glioma/G_882_DA_.jpg
G_790_VF_.jpg,glioma,train,train/glioma/G_790_VF_.jpg
Tr-gl_1098.jpg,glioma,train,train/glioma/Tr-gl_1098.jpg
Tr-gl_0386.jpg,glioma,train,train/glioma/Tr-gl_0386.jpg
G_871_HF_.jpg,glioma,train,train/glioma/G_871_HF_.jpg
G_861_HF_.jpg,glioma,train,train/glioma/G_861_HF_.jpg
gg (479).jpg,glioma,train,train/glioma/gg (479).jpg
Tr-gl_0392.jpg,glioma,train,train/glioma/Tr-gl_0392.jpg
Tr-gl_0379.jpg,glioma,train,train/glioma/Tr-gl_0379.jpg
Tr-gl_1067.jpg,glioma,train,train/glioma/Tr-gl_1067.jpg
G_737_RO_.jpg,glioma,train,train/glioma/G_737_RO_.jpg
G_727_RO_.jpg,glioma,train,train/glioma/G_727_RO_.jpg
Tr-gl_1073.jpg,glioma,train,train/glioma/Tr-gl_1073.jpg
G_707.jpg,glioma,train,train/glioma/G_707.jpg
G_806_SP_.jpg,glioma,train,train/glioma/G_806_SP_.jpg
Tr-gl_0345.jpg,glioma,train,train/glioma/Tr-gl_0345.jpg
Tr-gl_0423.jpg,glioma,train,train/glioma/Tr-gl_0423.jpg
gg (615).jpg,glioma,train,train/glioma/gg (615).jpg
G_816_SP_.jpg,glioma,train,train/glioma/G_816_SP_.jpg
Tr-gl_0437.jpg,glioma,train,train/glioma/Tr-gl_0437.jpg
Tr-gl_0351.jpg,glioma,train,train/glioma/Tr-gl_0351.jpg
G_713.jpg,glioma,train,train/glioma/G_713.jpg
Tr-gl_0806.jpg,glioma,train,train/glioma/Tr-gl_0806.jpg
G_773_SP_.jpg,glioma,train,train/glioma/G_773_SP_.jpg
Te-gl_0117.jpg,glioma,train,train/glioma/Te-gl_0117.jpg
G_763_SP_.jpg,glioma,train,train/glioma/G_763_SP_.jpg
Te-gl_0103.jpg,glioma,train,train/glioma/Te-gl_0103.jpg
Tr-gl_0812.jpg,glioma,train,train/glioma/Tr-gl_0812.jpg
gg (584).jpg,glioma,train,train/glioma/gg (584).jpg
G_842_RO_.jpg,glioma,train,train/glioma/G_842_RO_.jpg
Tr-gl_0184.jpg,glioma,train,train/glioma/Tr-gl_0184.jpg
Tr-gl_0190.jpg,glioma,train,train/glioma/Tr-gl_0190.jpg
G_852_RO_.jpg,glioma,train,train/glioma/G_852_RO_.jpg
G_704_HF_.jpg,glioma,train,train/glioma/G_704_HF_.jpg
Tr-gl_1265.jpg,glioma,train,train/glioma/Tr-gl_1265.jpg
G_739_VF_.jpg,glioma,train,train/glioma/G_739_VF_.jpg
G_714_HF_.jpg,glioma,train,train/glioma/G_714_HF_.jpg
G_729_VF_.jpg,glioma,train,train/glioma/G_729_VF_.jpg
Tr-gl_0609.jpg,glioma,train,train/glioma/Tr-gl_0609.jpg
G_87_BR_.jpg,glioma,train,train/glioma/G_87_BR_.jpg
Tr-gl_0621.jpg,glioma,train,train/glioma/Tr-gl_0621.jpg
Tr-gl_1259.jpg,glioma,train,train/glioma/Tr-gl_1259.jpg
Tr-gl_0147.jpg,glioma,train,train/glioma/Tr-gl_0147.jpg
gg (642).jpg,glioma,train,train/glioma/gg (642).jpg
Tr-gl_0153.jpg,glioma,train,train/glioma/Tr-gl_0153.jpg
Tr-gl_0635.jpg,glioma,train,train/glioma/Tr-gl_0635.jpg
G_785_DA_.jpg,glioma,train,train/glioma/G_785_DA_.jpg
Tr-gl_0972.jpg,glioma,train,train/glioma/Tr-gl_0972.jpg
Te-gl_0063.jpg,glioma,train,train/glioma/Te-gl_0063.jpg
Te-gl_0077.jpg,glioma,train,train/glioma/Te-gl_0077.jpg
G_795_DA_.jpg,glioma,train,train/glioma/G_795_DA_.jpg
Tr-gl_0966.jpg,glioma,train,train/glioma/Tr-gl_0966.jpg
G_887_VF_.jpg,glioma,train,train/glioma/G_887_VF_.jpg
Tr-gl_0796.jpg,glioma,train,train/glioma/Tr-gl_0796.jpg
G_766_HF_.jpg,glioma,train,train/glioma/G_766_HF_.jpg
G_849_DA_.jpg,glioma,train,train/glioma/G_849_DA_.jpg
gg (438).jpg,glioma,train,train/glioma/gg (438).jpg
G_859_DA_.jpg,glioma,train,train/glioma/G_859_DA_.jpg
G_776_HF_.jpg,glioma,train,train/glioma/G_776_HF_.jpg
gg (592).jpg,glioma,train,train/glioma/gg (592).jpg
G_820_RO_.jpg,glioma,train,train/glioma/G_820_RO_.jpg
gg (341).jpg,glioma,train,train/glioma/gg (341).jpg
G_830_RO_.jpg,glioma,train,train/glioma/G_830_RO_.jpg
G_711_SP_.jpg,glioma,train,train/glioma/G_711_SP_.jpg
Tr-gl_0033.jpg,glioma,train,train/glioma/Tr-gl_0033.jpg
Te-gl_0088.jpg,glioma,train,train/glioma/Te-gl_0088.jpg
Tr-gl_0999.jpg,glioma,train,train/glioma/Tr-gl_0999.jpg
G_864_SP_.jpg,glioma,train,train/glioma/G_864_SP_.jpg
G_854.jpg,glioma,train,train/glioma/G_854.jpg
Te-gl_0261.jpg,glioma,train,train/glioma/Te-gl_0261.jpg
G_889_RO_.jpg,glioma,train,train/glioma/G_889_RO_.jpg
G_874_SP_.jpg,glioma,train,train/glioma/G_874_SP_.jpg
gg (480).jpg,glioma,train,train/glioma/gg (480).jpg
G_840.jpg,glioma,train,train/glioma/G_840.jpg
G_755_RO_.jpg,glioma,train,train/glioma/G_755_RO_.jpg
G_868.jpg,glioma,train,train/glioma/G_868.jpg
Tr-gl_0594.jpg,glioma,train,train/glioma/Tr-gl_0594.jpg
Tr-gl_0580.jpg,glioma,train,train/glioma/Tr-gl_0580.jpg
G_745_RO_.jpg,glioma,train,train/glioma/G_745_RO_.jpg
Te-gl_0249.jpg,glioma,train,train/glioma/Te-gl_0249.jpg
Tr-gl_1113.jpg,glioma,train,train/glioma/Tr-gl_1113.jpg
G_813_HF_.jpg,glioma,train,train/glioma/G_813_HF_.jpg
G_803_HF_.jpg,glioma,train,train/glioma/G_803_HF_.jpg
G_883.jpg,glioma,train,train/glioma/G_883.jpg
Tr-gl_1107.jpg,glioma,train,train/glioma/Tr-gl_1107.jpg
Tr-gl_0219.jpg,glioma,train,train/glioma/Tr-gl_0219.jpg
G_718_BR_.jpg,glioma,train,train/glioma/G_718_BR_.jpg
Tr-gl_0231.jpg,glioma,train,train/glioma/Tr-gl_0231.jpg
Tr-gl_0557.jpg,glioma,train,train/glioma/Tr-gl_0557.jpg
image(85).jpg,glioma,train,train/glioma/image(85).jpg
gg (603).jpg,glioma,train,train/glioma/gg (603).jpg
Tr-gl_0543.jpg,glioma,train,train/glioma/Tr-gl_0543.jpg
G_708_BR_.jpg,glioma,train,train/glioma/G_708_BR_.jpg
Tr-gl_0225.jpg,glioma,train,train/glioma/Tr-gl_0225.jpg
G_835_HF_.jpg,glioma,train,train/glioma/G_835_HF_.jpg
Tr-gl_0555.jpg,glioma,train,train/glioma/Tr-gl_0555.jpg
Tr-gl_0233.jpg,glioma,train,train/glioma/Tr-gl_0233.jpg
G_808_VF_.jpg,glioma,train,train/glioma/G_808_VF_.jpg
gg (674).jpg,glioma,train,train/glioma/gg (674).jpg
G_825_HF_.jpg,glioma,train,train/glioma/G_825_HF_.jpg
Tr-gl_0227.jpg,glioma,train,train/glioma/Tr-gl_0227.jpg
Te-gl_0288.jpg,glioma,train,train/glioma/Te-gl_0288.jpg
Tr-gl_1139.jpg,glioma,train,train/glioma/Tr-gl_1139.jpg
G_818_VF_.jpg,glioma,train,train/glioma/G_818_VF_.jpg
Tr-gl_0541.jpg,glioma,train,train/glioma/Tr-gl_0541.jpg
Tr-gl_0569.jpg,glioma,train,train/glioma/Tr-gl_0569.jpg
Tr-gl_1111.jpg,glioma,train,train/glioma/Tr-gl_1111.jpg
Tr-gl_1105.jpg,glioma,train,train/glioma/Tr-gl_1105.jpg
G_881.jpg,glioma,train,train/glioma/G_881.jpg
Tr-gl_0596.jpg,glioma,train,train/glioma/Tr-gl_0596.jpg
G_842_SP_.jpg,glioma,train,train/glioma/G_842_SP_.jpg
G_852_SP_.jpg,glioma,train,train/glioma/G_852_SP_.jpg
gg (418).jpg,glioma,train,train/glioma/gg (418).jpg
Tr-gl_0582.jpg,glioma,train,train/glioma/Tr-gl_0582.jpg
G_773_RO_.jpg,glioma,train,train/glioma/G_773_RO_.jpg
G_856.jpg,glioma,train,train/glioma/G_856.jpg
G_842.jpg,glioma,train,train/glioma/G_842.jpg
G_763_RO_.jpg,glioma,train,train/glioma/G_763_RO_.jpg
G_806_RO_.jpg,glioma,train,train/glioma/G_806_RO_.jpg
Tr-gl_0031.jpg,glioma,train,train/glioma/Tr-gl_0031.jpg
G_816_RO_.jpg,glioma,train,train/glioma/G_816_RO_.jpg
gg (623).jpg,glioma,train,train/glioma/gg (623).jpg
G_737_SP_.jpg,glioma,train,train/glioma/G_737_SP_.jpg
gg (336).jpg,glioma,train,train/glioma/gg (336).jpg
G_727_SP_.jpg,glioma,train,train/glioma/G_727_SP_.jpg
Tr-gl_0794.jpg,glioma,train,train/glioma/Tr-gl_0794.jpg
Tr-gl_0958.jpg,glioma,train,train/glioma/Tr-gl_0958.jpg
G_787_BR_.jpg,glioma,train,train/glioma/G_787_BR_.jpg
G_740_HF_.jpg,glioma,train,train/glioma/G_740_HF_.jpg
Te-gl_0061.jpg,glioma,train,train/glioma/Te-gl_0061.jpg
Tr-gl_0970.jpg,glioma,train,train/glioma/Tr-gl_0970.jpg
G_750_HF_.jpg,glioma,train,train/glioma/G_750_HF_.jpg
gg (50).jpg,glioma,train,train/glioma/gg (50).jpg
Tr-gl_0964.jpg,glioma,train,train/glioma/Tr-gl_0964.jpg
G_797_BR_.jpg,glioma,train,train/glioma/G_797_BR_.jpg
Te-gl_0075.jpg,glioma,train,train/glioma/Te-gl_0075.jpg
image(2).jpg,glioma,train,train/glioma/image(2).jpg
G_722_HF_.jpg,glioma,train,train/glioma/G_722_HF_.jpg
Tr-gl_0145.jpg,glioma,train,train/glioma/Tr-gl_0145.jpg
Tr-gl_0623.jpg,glioma,train,train/glioma/Tr-gl_0623.jpg
gg (635).jpg,glioma,train,train/glioma/gg (635).jpg
G_732_HF_.jpg,glioma,train,train/glioma/G_732_HF_.jpg
Tr-gl_0637.jpg,glioma,train,train/glioma/Tr-gl_0637.jpg
Tr-gl_0151.jpg,glioma,train,train/glioma/Tr-gl_0151.jpg
G_829_BR_.jpg,glioma,train,train/glioma/G_829_BR_.jpg
Tr-gl_0179.jpg,glioma,train,train/glioma/Tr-gl_0179.jpg
Tr-gl_1267.jpg,glioma,train,train/glioma/Tr-gl_1267.jpg
G_839_BR_.jpg,glioma,train,train/glioma/G_839_BR_.jpg
Te-gl_0129.jpg,glioma,train,train/glioma/Te-gl_0129.jpg
Tr-gl_0186.jpg,glioma,train,train/glioma/Tr-gl_0186.jpg
G_755_SP_.jpg,glioma,train,train/glioma/G_755_SP_.jpg
gg (459).jpg,glioma,train,train/glioma/gg (459).jpg
G_745_SP_.jpg,glioma,train,train/glioma/G_745_SP_.jpg
Tr-gl_0192.jpg,glioma,train,train/glioma/Tr-gl_0192.jpg
G_864_RO_.jpg,glioma,train,train/glioma/G_864_RO_.jpg
Te-gl_0115.jpg,glioma,train,train/glioma/Te-gl_0115.jpg
gg (46).jpg,glioma,train,train/glioma/gg (46).jpg
Tr-gl_0804.jpg,glioma,train,train/glioma/Tr-gl_0804.jpg
G_889_SP_.jpg,glioma,train,train/glioma/G_889_SP_.jpg
G_874_RO_.jpg,glioma,train,train/glioma/G_874_RO_.jpg
Tr-gl_0810.jpg,glioma,train,train/glioma/Tr-gl_0810.jpg
Te-gl_0101.jpg,glioma,train,train/glioma/Te-gl_0101.jpg
G_711_RO_.jpg,glioma,train,train/glioma/G_711_RO_.jpg
Tr-gl_0421.jpg,glioma,train,train/glioma/Tr-gl_0421.jpg
Tr-gl_1059.jpg,glioma,train,train/glioma/Tr-gl_1059.jpg
Tr-gl_0347.jpg,glioma,train,train/glioma/Tr-gl_0347.jpg
G_705.jpg,glioma,train,train/glioma/G_705.jpg
gg (662).jpg,glioma,train,train/glioma/gg (662).jpg
G_711.jpg,glioma,train,train/glioma/G_711.jpg
Tr-gl_0353.jpg,glioma,train,train/glioma/Tr-gl_0353.jpg
gg (398).jpg,glioma,train,train/glioma/gg (398).jpg
Tr-gl_0435.jpg,glioma,train,train/glioma/Tr-gl_0435.jpg
G_820_SP_.jpg,glioma,train,train/glioma/G_820_SP_.jpg
G_739.jpg,glioma,train,train/glioma/G_739.jpg
Tr-gl_1065.jpg,glioma,train,train/glioma/Tr-gl_1065.jpg
gg (377).jpg,glioma,train,train/glioma/gg (377).jpg
Tr-gl_1071.jpg,glioma,train,train/glioma/Tr-gl_1071.jpg
G_830_SP_.jpg,glioma,train,train/glioma/G_830_SP_.jpg
Tr-gl_0409.jpg,glioma,train,train/glioma/Tr-gl_0409.jpg
Tr-gl_0384.jpg,glioma,train,train/glioma/Tr-gl_0384.jpg
Tr-gl_0390.jpg,glioma,train,train/glioma/Tr-gl_0390.jpg
G_857_HF_.jpg,glioma,train,train/glioma/G_857_HF_.jpg
G_778_DA_.jpg,glioma,train,train/glioma/G_778_DA_.jpg
G_890_BR_.jpg,glioma,train,train/glioma/G_890_BR_.jpg
G_768_DA_.jpg,glioma,train,train/glioma/G_768_DA_.jpg
G_880_BR_.jpg,glioma,train,train/glioma/G_880_BR_.jpg
G_847_HF_.jpg,glioma,train,train/glioma/G_847_HF_.jpg
G_874_BR_.jpg,glioma,train,train/glioma/G_874_BR_.jpg
image(70).jpg,glioma,train,train/glioma/image(70).jpg
G_864_BR_.jpg,glioma,train,train/glioma/G_864_BR_.jpg
G_850_DA_.jpg,glioma,train,train/glioma/G_850_DA_.jpg
Tr-gl_0391.jpg,glioma,train,train/glioma/Tr-gl_0391.jpg
G_742_VF_.jpg,glioma,train,train/glioma/G_742_VF_.jpg
gg (619).jpg,glioma,train,train/glioma/gg (619).jpg
G_840_DA_.jpg,glioma,train,train/glioma/G_840_DA_.jpg
Tr-gl_0385.jpg,glioma,train,train/glioma/Tr-gl_0385.jpg
G_752_VF_.jpg,glioma,train,train/glioma/G_752_VF_.jpg
G_839_RO_.jpg,glioma,train,train/glioma/G_839_RO_.jpg
Tr-gl_1070.jpg,glioma,train,train/glioma/Tr-gl_1070.jpg
Tr-gl_0408.jpg,glioma,train,train/glioma/Tr-gl_0408.jpg
G_829_RO_.jpg,glioma,train,train/glioma/G_829_RO_.jpg
gg (530).jpg,glioma,train,train/glioma/gg (530).jpg
Tr-gl_1064.jpg,glioma,train,train/glioma/Tr-gl_1064.jpg
G_738.jpg,glioma,train,train/glioma/G_738.jpg
Tr-gl_0352.jpg,glioma,train,train/glioma/Tr-gl_0352.jpg
G_710.jpg,glioma,train,train/glioma/G_710.jpg
G_708_SP_.jpg,glioma,train,train/glioma/G_708_SP_.jpg
gg (475).jpg,glioma,train,train/glioma/gg (475).jpg
Tr-gl_0434.jpg,glioma,train,train/glioma/Tr-gl_0434.jpg
Tr-gl_0420.jpg,glioma,train,train/glioma/Tr-gl_0420.jpg
G_718_SP_.jpg,glioma,train,train/glioma/G_718_SP_.jpg
Tr-gl_0346.jpg,glioma,train,train/glioma/Tr-gl_0346.jpg
Tr-gl_1058.jpg,glioma,train,train/glioma/Tr-gl_1058.jpg
Tr-gl_0811.jpg,glioma,train,train/glioma/Tr-gl_0811.jpg
G_880_RO_.jpg,glioma,train,train/glioma/G_880_RO_.jpg
Te-gl_0100.jpg,glioma,train,train/glioma/Te-gl_0100.jpg
Te-gl_0114.jpg,glioma,train,train/glioma/Te-gl_0114.jpg
image(27).jpg,glioma,train,train/glioma/image(27).jpg
G_890_RO_.jpg,glioma,train,train/glioma/G_890_RO_.jpg
Tr-gl_0805.jpg,glioma,train,train/glioma/Tr-gl_0805.jpg
Tr-gl_0193.jpg,glioma,train,train/glioma/Tr-gl_0193.jpg
Tr-gl_0187.jpg,glioma,train,train/glioma/Tr-gl_0187.jpg
Te-gl_0128.jpg,glioma,train,train/glioma/Te-gl_0128.jpg
G_725_DA_.jpg,glioma,train,train/glioma/G_725_DA_.jpg
gg (567).jpg,glioma,train,train/glioma/gg (567).jpg
G_837_VF_.jpg,glioma,train,train/glioma/G_837_VF_.jpg
Tr-gl_1266.jpg,glioma,train,train/glioma/Tr-gl_1266.jpg
G_735_DA_.jpg,glioma,train,train/glioma/G_735_DA_.jpg
Tr-gl_0178.jpg,glioma,train,train/glioma/Tr-gl_0178.jpg
G_827_VF_.jpg,glioma,train,train/glioma/G_827_VF_.jpg
Tr-gl_0636.jpg,glioma,train,train/glioma/Tr-gl_0636.jpg
Tr-gl_0150.jpg,glioma,train,train/glioma/Tr-gl_0150.jpg
gg (422).jpg,glioma,train,train/glioma/gg (422).jpg
Tr-gl_0144.jpg,glioma,train,train/glioma/Tr-gl_0144.jpg
G_711_BR_.jpg,glioma,train,train/glioma/G_711_BR_.jpg
Tr-gl_0622.jpg,glioma,train,train/glioma/Tr-gl_0622.jpg
gg (588).jpg,glioma,train,train/glioma/gg (588).jpg
Tr-gl_0965.jpg,glioma,train,train/glioma/Tr-gl_0965.jpg
G_763_BR_.jpg,glioma,train,train/glioma/G_763_BR_.jpg
image(31).jpg,glioma,train,train/glioma/image(31).jpg
Te-gl_0074.jpg,glioma,train,train/glioma/Te-gl_0074.jpg
G_799_VF_.jpg,glioma,train,train/glioma/G_799_VF_.jpg
Te-gl_0060.jpg,glioma,train,train/glioma/Te-gl_0060.jpg
G_773_BR_.jpg,glioma,train,train/glioma/G_773_BR_.jpg
G_789_VF_.jpg,glioma,train,train/glioma/G_789_VF_.jpg
Tr-gl_0971.jpg,glioma,train,train/glioma/Tr-gl_0971.jpg
G_868_HF_.jpg,glioma,train,train/glioma/G_868_HF_.jpg
G_747_DA_.jpg,glioma,train,train/glioma/G_747_DA_.jpg
Tr-gl_0959.jpg,glioma,train,train/glioma/Tr-gl_0959.jpg
G_855_VF_.jpg,glioma,train,train/glioma/G_855_VF_.jpg
G_757_DA_.jpg,glioma,train,train/glioma/G_757_DA_.jpg
G_878_HF_.jpg,glioma,train,train/glioma/G_878_HF_.jpg
Tr-gl_0795.jpg,glioma,train,train/glioma/Tr-gl_0795.jpg
G_845_VF_.jpg,glioma,train,train/glioma/G_845_VF_.jpg
gg (571).jpg,glioma,train,train/glioma/gg (571).jpg
gg (434).jpg,glioma,train,train/glioma/gg (434).jpg
Tr-gl_0030.jpg,glioma,train,train/glioma/Tr-gl_0030.jpg
G_87_SP_.jpg,glioma,train,train/glioma/G_87_SP_.jpg
G_797_RO_.jpg,glioma,train,train/glioma/G_797_RO_.jpg
G_843.jpg,glioma,train,train/glioma/G_843.jpg
G_787_RO_.jpg,glioma,train,train/glioma/G_787_RO_.jpg
image(66).jpg,glioma,train,train/glioma/image(66).jpg
G_857.jpg,glioma,train,train/glioma/G_857.jpg
Tr-gl_0583.jpg,glioma,train,train/glioma/Tr-gl_0583.jpg
Tr-gl_0597.jpg,glioma,train,train/glioma/Tr-gl_0597.jpg
G_880.jpg,glioma,train,train/glioma/G_880.jpg
Tr-gl_1104.jpg,glioma,train,train/glioma/Tr-gl_1104.jpg
G_832_DA_.jpg,glioma,train,train/glioma/G_832_DA_.jpg
gg (526).jpg,glioma,train,train/glioma/gg (526).jpg
G_720_VF_.jpg,glioma,train,train/glioma/G_720_VF_.jpg
G_822_DA_.jpg,glioma,train,train/glioma/G_822_DA_.jpg
Tr-gl_0568.jpg,glioma,train,train/glioma/Tr-gl_0568.jpg
Tr-gl_1110.jpg,glioma,train,train/glioma/Tr-gl_1110.jpg
G_730_VF_.jpg,glioma,train,train/glioma/G_730_VF_.jpg
Te-gl_0289.jpg,glioma,train,train/glioma/Te-gl_0289.jpg
Tr-gl_1138.jpg,glioma,train,train/glioma/Tr-gl_1138.jpg
G_816_BR_.jpg,glioma,train,train/glioma/G_816_BR_.jpg
Tr-gl_0226.jpg,glioma,train,train/glioma/Tr-gl_0226.jpg
Tr-gl_0540.jpg,glioma,train,train/glioma/Tr-gl_0540.jpg
Tr-gl_0554.jpg,glioma,train,train/glioma/Tr-gl_0554.jpg
gg (463).jpg,glioma,train,train/glioma/gg (463).jpg
G_806_BR_.jpg,glioma,train,train/glioma/G_806_BR_.jpg
Tr-gl_0232.jpg,glioma,train,train/glioma/Tr-gl_0232.jpg
Tr-me_0368.jpg,meningioma,train,train/meningioma/Tr-me_0368.jpg
1409.jpg,meningioma,train,train/meningioma/1409.jpg
m3 (126).jpg,meningioma,train,train/meningioma/m3 (126).jpg
Tr-me_1062.jpg,meningioma,train,train/meningioma/Tr-me_1062.jpg
1353.jpg,meningioma,train,train/meningioma/1353.jpg
Tr-me_0432.jpg,meningioma,train,train/meningioma/Tr-me_0432.jpg
Tr-me_0354.jpg,meningioma,train,train/meningioma/Tr-me_0354.jpg
